02110,NZM,AGC
15814,KBY,RNY
15817,DBB,GKJ
15817,GKJ,BSI
15817,BSI,TPK
15817,TPK,SPX
15817,SPX,FKM
15817,FKM,KOJ
15817,KOJ,NBQ
15817,NBQ,JPZ
15817,JPZ,GLPT
15817,GLPT,KYQ
15817,KYQ,GHY
15817,GHY,JID
15817,JID,CPK
15817,CPK,SCE
15817,SCE,NGAN
15817,NGAN,AONI
15817,AONI,JKB
15817,JKB,SHTT
15818,SHTT,JKB
15818,JKB,AONI
15818,AONI,NGAN
15818,NGAN,SCE
15818,SCE,CPK
15818,CPK,JID
15818,JID,GHY
15818,GHY,KYQ
15818,KYQ,GLPT
15818,GLPT,JPZ
15818,JPZ,NBQ
15818,NBQ,KOJ
15818,KOJ,FKM
15818,FKM,SPX
15818,SPX,TPK
15818,TPK,BSI
15818,BSI,GKJ
15818,GKJ,DBB
15901,SBC,KJM
15901,KJM,JTJ
15901,JTJ,KPD
15901,KPD,PER
15901,PER,NLR
15901,NLR,OGL
15901,OGL,BZA
15901,BZA,RJY
15901,RJY,VSKP
15901,VSKP,VZM
15901,VZM,BAM
15901,BAM,KUR
15901,KUR,BBS
15901,BBS,CTC
15901,CTC,BLS
15901,BLS,KGP
15901,KGP,HWH
15901,HWH,RPH
15901,RPH,MLDT
15901,MLDT,KNE
15901,KNE,NJP
15901,NJP,SGUJ
15901,SGUJ,APDJ
15901,APDJ,NBQ
15901,NBQ,GLPT
15901,GLPT,GHY
15901,GHY,LMG
15901,LMG,DPU
15901,DPU,DMV
15901,DMV,MXN
15901,MXN,SLGR
15901,SLGR,SRTN
15901,SRTN,MRHT
15901,MRHT,DBRG
15902,DBRG,MRHT
15902,MRHT,SRTN
15902,SRTN,SLGR
15902,SLGR,MXN
15902,MXN,FKG
15902,FKG,DMV
15902,DMV,DPU
15902,DPU,LMG
15902,LMG,GHY
15902,GHY,GLPT
15902,GLPT,NBQ
15902,NBQ,APDJ
15902,APDJ,SGUJ
15902,SGUJ,NJP
15902,NJP,KNE
15902,KNE,MLDT
15902,MLDT,RPH
15902,RPH,BHP
15902,BHP,HWH
15902,HWH,KGP
15902,KGP,BLS
15902,BLS,CTC
15902,CTC,BBS
15902,BBS,KUR
15902,KUR,BAM
15902,BAM,VZM
15902,VZM,VSKP
15902,VSKP,RJY
15902,RJY,BZA
15902,BZA,OGL
15902,OGL,NLR
15902,NLR,PER
15902,PER,KPD
15902,KPD,JTJ
15902,JTJ,KJM
15902,KJM,BNC
15902,BNC,SBC
15903,DBRG,NTSK
15903,NTSK,SLGR
15903,SLGR,MXN
15903,MXN,FKG
15903,FKG,DMV
15903,DMV,DPU
15903,DPU,LMG
15903,LMG,GHY
15903,GHY,RNY
15903,RNY,NBQ
15903,NBQ,KOJ
15903,KOJ,NOQ
15903,NOQ,NCB
15903,NCB,NJP
15903,NJP,KNE
15903,KNE,KIR
15903,KIR,NNA
15903,NNA,KGG
15903,KGG,BJU
15903,BJU,SPJ
15903,SPJ,MFP
15903,MFP,HJP
15903,HJP,SEE
15903,SEE,CPR
15903,CPR,SV
15903,SV,DEOS
15903,DEOS,GKP
15903,GKP,GD
15903,GD,LKO
15903,LKO,BE
15903,BE,MB
15903,MB,SRE
15903,SRE,UMB
15903,UMB,CDG
15904,CDG,UMB
15904,UMB,SRE
15904,SRE,MB
15904,MB,BE
15904,BE,LKO
15904,LKO,GD
15904,GD,GKP
15904,GKP,DEOS
15904,DEOS,SV
15904,SV,CPR
15904,CPR,SEE
15904,SEE,HJP
15904,HJP,MFP
15904,MFP,SPJ
15904,SPJ,BJU
15904,BJU,KGG
15904,KGG,NNA
15904,NNA,KIR
15904,KIR,KNE
15904,KNE,NJP
15904,NJP,NCB
15904,NCB,NOQ
15904,NOQ,KOJ
15904,KOJ,NBQ
15904,NBQ,RNY
15904,RNY,GHY
15904,GHY,LMG
15904,LMG,DMV
15904,DMV,FKG
15904,FKG,MXN
15904,MXN,SLGR
15904,SLGR,NTSK
15904,NTSK,DBRG
15905,CAPE,NCJ
15905,NCJ,TVC
15905,TVC,QLN
15905,QLN,CNGR
15905,CNGR,KTYM
15905,KTYM,ERN
15905,ERN,AWY
15905,AWY,TCR
15905,TCR,PGT
15905,PGT,CBE
15905,CBE,TUP
15905,TUP,ED
15905,ED,SA
15905,SA,JTJ
15905,JTJ,KPD
15905,KPD,NLR
15905,NLR,OGL
15905,OGL,BZA
15905,BZA,EE
15905,EE,RJY
15905,RJY,SLO
15905,SLO,DVD
15905,DVD,VSKP
15905,VSKP,VZM
15905,VZM,CHE
15905,CHE,PSA
15905,PSA,BAM
15905,BAM,KUR
15905,KUR,BBS
15905,BBS,CTC
15905,CTC,BHC
15905,BHC,BLS
15905,BLS,HIJ
15905,HIJ,MDN
15905,MDN,BQA
15905,BQA,ADRA
15905,ADRA,ASN
15905,ASN,DGR
15905,DGR,RPH
15905,RPH,MLDT
15905,MLDT,KNE
15905,KNE,NJP
15905,NJP,APDJ
15905,APDJ,KOJ
15905,KOJ,NBQ
15905,NBQ,GLPT
15905,GLPT,GHY
15905,GHY,JID
15905,JID,LMG
15905,LMG,DPU
15905,DPU,DMV
15905,DMV,FKG
15905,FKG,MXN
15905,MXN,NTSK
15905,NTSK,DBRG
15906,DBRG,NTSK
15906,NTSK,MXN
15906,MXN,FKG
15906,FKG,DMV
15906,DMV,DPU
15906,DPU,LMG
15906,LMG,JID
15906,JID,GHY
15906,GHY,GLPT
15906,GLPT,NBQ
15906,NBQ,KOJ
15906,KOJ,APDJ
15906,APDJ,NJP
15906,NJP,KNE
15906,KNE,MLDT
15906,MLDT,RPH
15906,RPH,DGR
15906,DGR,ASN
15906,ASN,ADRA
15906,ADRA,BQA
15906,BQA,MDN
15906,MDN,HIJ
15906,HIJ,BLS
15906,BLS,BHC
15906,BHC,CTC
15906,CTC,BBS
15906,BBS,KUR
15906,KUR,BAM
15906,BAM,PSA
15906,PSA,CHE
15906,CHE,VZM
15906,VZM,VSKP
15906,VSKP,DVD
15906,DVD,SLO
15906,SLO,RJY
15906,RJY,EE
15906,EE,BZA
15906,BZA,OGL
15906,OGL,NLR
15906,NLR,KPD
15906,KPD,JTJ
15906,JTJ,SA
15906,SA,ED
15906,ED,TUP
15906,TUP,CBE
15906,CBE,PGT
15906,PGT,TCR
15906,TCR,AWY
15906,AWY,ERN
15906,ERN,KTYM
15906,KTYM,CNGR
15906,CNGR,QLN
15906,QLN,TVC
15906,TVC,NCJ
15906,NCJ,CAPE
15927,RNY,CGS
15927,CGS,KYQ
15927,KYQ,GHY
15927,GHY,JID
15927,JID,CPK
15927,CPK,HJI
15927,HJI,LKA
15927,LKA,LMG
15927,LMG,DPU
15927,DPU,DMV
15927,DMV,BXJ
15927,BXJ,SZR
15927,SZR,FKG
15927,FKG,TTB
15927,TTB,MXN
15927,MXN,AGI
15927,AGI,SLGR
15927,SLGR,SRTN
15927,SRTN,MRHT
15927,MRHT,DMGN
15927,DMGN,DBRG
15928,DBRG,DMGN
15928,DMGN,MRHT
15928,MRHT,SRTN
15928,SRTN,SLGR
15928,SLGR,AGI
15928,AGI,MXN
15928,MXN,TTB
15928,TTB,FKG
15928,FKG,SZR
15928,SZR,BXJ
15928,BXJ,DMV
15928,DMV,DPU
15928,DPU,LMG
15928,LMG,LKA
15928,LKA,HJI
15928,HJI,CPK
15928,CPK,JID
15928,JID,GHY
15928,GHY,KYQ
15928,KYQ,CGS
15928,CGS,RNY
15929,MS,NLR
15929,NLR,OGL
15929,OGL,BZA
15929,BZA,EE
15929,EE,RJY
15929,RJY,VSKP
15929,VSKP,BAM
15929,BAM,KUR
15929,KUR,BBS
15929,BBS,BLS
15929,BLS,HIJ
15929,HIJ,TATA
15929,TATA,PRR
15929,PRR,JOC
15929,JOC,BURN
15929,BURN,ASN
15929,ASN,UDL
15929,UDL,DGR
15929,DGR,SURI
15929,SURI,RPH
15929,RPH,PKR
15929,PKR,NFK
15929,NFK,MLDT
15929,MLDT,BOE
15929,BOE,KNE
15929,KNE,NJP
15929,NJP,DQG
15929,DQG,NCB
15929,NCB,NOQ
15929,NOQ,KOJ
15929,KOJ,NBQ
15929,NBQ,RNY
15929,RNY,KYQ
15929,KYQ,GHY
15929,GHY,JID
15929,JID,CPK
15929,CPK,HJI
15929,HJI,LMG
15929,LMG,DPU
15929,DPU,DMV
15929,DMV,BXJ
15929,BXJ,FKG
15929,FKG,MXN
15929,MXN,SLGR
15929,SLGR,NHK
15929,NHK,NTSK
15929,NTSK,DBRG
15930,DBRG,NTSK
15930,NTSK,NHK
15930,NHK,SLGR
15930,SLGR,MXN
15930,MXN,FKG
15930,FKG,BXJ
15930,BXJ,DMV
15930,DMV,DPU
15930,DPU,LMG
15930,LMG,HJI
15930,HJI,CPK
15930,CPK,JID
15930,JID,GHY
15930,GHY,KYQ
15930,KYQ,RNY
15930,RNY,NBQ
15930,NBQ,KOJ
15930,KOJ,NOQ
15930,NOQ,NCB
15930,NCB,DQG
15930,DQG,NJP
15930,NJP,KNE
15930,KNE,BOE
15930,BOE,MLDT
15930,MLDT,NFK
15930,NFK,PKR
15930,PKR,RPH
15930,RPH,SURI
15930,SURI,UDL
15930,UDL,DGR
15930,DGR,ASN
15930,ASN,BURN
15930,BURN,JOC
15930,JOC,PRR
15930,PRR,TATA
15930,TATA,HIJ
15930,HIJ,BLS
15930,BLS,BBS
15930,BBS,KUR
15930,KUR,BAM
15930,BAM,VSKP
15930,VSKP,RJY
15930,RJY,EE
15930,EE,BZA
15930,BZA,OGL
15930,OGL,NLR
15930,NLR,MS
15933,DBRG,NTSK
15933,NTSK,SLGR
15933,SLGR,MXN
15933,MXN,FKG
15933,FKG,DMV
15933,DMV,DPU
15933,DPU,LMG
15933,LMG,HJI
15933,HJI,CPK
15933,CPK,GHY
15933,GHY,RNY
15933,RNY,NBQ
15933,NBQ,NOQ
15933,NOQ,NCB
15933,NCB,NJP
15933,NJP,KIR
15933,KIR,KGG
15933,KGG,BJU
15933,BJU,DES
15933,DES,HJP
15933,HJP,CPR
15933,CPR,BUI
15933,BUI,GCT
15933,GCT,BSB
15933,BSB,FD
15933,FD,LKO
15933,LKO,SPN
15933,SPN,BE
15933,BE,MB
15933,MB,SRE
15933,SRE,UMB
15933,UMB,LDH
15933,LDH,JUC
15933,JUC,BEAS
15933,BEAS,ASR
15934,ASR,BEAS
15934,BEAS,JUC
15934,JUC,LDH
15934,LDH,UMB
15934,UMB,SRE
15934,SRE,MB
15934,MB,BE
15934,BE,SPN
15934,SPN,LKO
15934,LKO,FD
15934,FD,BSB
15934,BSB,GCT
15934,GCT,BUI
15934,BUI,CPR
15934,CPR,HJP
15934,HJP,DES
15934,DES,BJU
15934,BJU,KGG
15934,KGG,KIR
15934,KIR,NJP
15934,NJP,NCB
15934,NCB,NOQ
15934,NOQ,NBQ
15934,NBQ,RNY
15934,RNY,GHY
15934,GHY,CPK
15934,CPK,HJI
15934,HJI,LMG
15934,LMG,DPU
15934,DPU,DMV
15934,DMV,FKG
15934,FKG,MXN
15934,MXN,SLGR
15934,SLGR,NTSK
15934,NTSK,DBRG
15941,JAJ,JSME
15941,JSME,MDP
15941,MDP,CRJ
15941,CRJ,ASN
15941,ASN,UDL
15941,UDL,DGR
15941,DGR,SURI
15941,SURI,SNT
15941,SNT,RPH
15941,RPH,PKR
15941,PKR,NFK
15941,NFK,MLDT
15941,MLDT,BOE
15941,BOE,KNE
15941,KNE,NJP
15941,NJP,SGUJ
15941,SGUJ,NMZ
15941,NMZ,DLO
15941,DLO,APDJ
15941,APDJ,GOGH
15941,GOGH,NBQ
15941,NBQ,GLPT
15941,GLPT,KYQ
15941,KYQ,GHY
15941,GHY,LMG
15941,LMG,DPU
15941,DPU,DMV
15941,DMV,MXN
15941,MXN,NTSK
15941,NTSK,DBRG
15942,DBRG,NTSK
15942,NTSK,MXN
15942,MXN,DMV
15942,DMV,DPU
15942,DPU,LMG
15942,LMG,GHY
15942,GHY,KYQ
15942,KYQ,GLPT
15942,GLPT,NBQ
15942,NBQ,GOGH
15942,GOGH,APDJ
15942,APDJ,DLO
15942,DLO,NMZ
15942,NMZ,SGUJ
15942,SGUJ,NJP
15942,NJP,KNE
15942,KNE,BOE
15942,BOE,MLDT
15942,MLDT,NFK
15942,NFK,PKR
15942,PKR,RPH
15942,RPH,SNT
15942,SNT,SURI
15942,SURI,UDL
15942,UDL,DGR
15942,DGR,ASN
15942,ASN,CRJ
15942,CRJ,MDP
15942,MDP,JSME
15942,JSME,JAJ
15959,HWH,BDC
15959,BDC,ABKA
15959,ABKA,NDAE
15959,NDAE,KWAE
15959,KWAE,SALE
15959,SALE,KGLE
15959,KGLE,AZ
15959,AZ,JRLE
15959,JRLE,NILE
15959,NILE,DGLE
15959,DGLE,NFK
15959,NFK,MLDT
15959,MLDT,SM
15959,SM,HCR
15959,HCR,BOE
15959,BOE,KNE
15959,KNE,AUB
15959,AUB,NJP
15959,NJP,JPE
15959,JPE,NMX
15959,NMX,DQG
15959,DQG,FLK
15959,FLK,NCB
15959,NCB,NOQ
15959,NOQ,KAMG
15959,KAMG,FKM
15959,FKM,KOJ
15959,KOJ,NBQ
15959,NBQ,BNGN
15959,BNGN,SBE
15959,SBE,BPRD
15959,BPRD,PBL
15959,PBL,TIHU
15959,TIHU,NLV
15959,NLV,RNY
15959,RNY,KYQ
15959,KYQ,GHY
15959,GHY,CPK
15959,CPK,HJI
15959,HJI,LKA
15959,LKA,LMG
15959,LMG,DPU
15959,DPU,DMV
15959,DMV,SZR
15959,SZR,BXP
15959,BXP,FKG
15959,FKG,MXN
15959,MXN,AGI
15959,AGI,SLGR
15959,SLGR,BOJ
15959,BOJ,NAM
15959,NAM,NHK
15959,NHK,DJG
15959,DJG,NTSK
15959,NTSK,DBRG
15960,DBRG,NTSK
15960,NTSK,DJG
15960,DJG,NHK
15960,NHK,NAM
15960,NAM,BOJ
15960,BOJ,SLGR
15960,SLGR,AGI
15960,AGI,MXN
15960,MXN,FKG
15960,FKG,BXP
15960,BXP,SZR
15960,SZR,DMV
15960,DMV,DPU
15960,DPU,LMG
15960,LMG,LKA
15960,LKA,HJI
15960,HJI,CPK
15960,CPK,GHY
15960,GHY,KYQ
15960,KYQ,RNY
15960,RNY,NLV
15960,NLV,TIHU
15960,TIHU,PBL
15960,PBL,BPRD
15960,BPRD,SBE
15960,SBE,BNGN
15960,BNGN,NBQ
15960,NBQ,KOJ
15960,KOJ,FKM
15960,FKM,KAMG
15960,KAMG,NOQ
15960,NOQ,NCB
15960,NCB,FLK
15960,FLK,DQG
15960,DQG,NMX
15960,NMX,JPE
15960,JPE,NJP
15960,NJP,AUB
15960,AUB,KNE
15960,KNE,BOE
15960,BOE,HCR
15960,HCR,SM
15960,SM,MLDT
15960,MLDT,NFK
15960,NFK,DGLE
15960,DGLE,NILE
15960,NILE,JRLE
15960,JRLE,AZ
15960,AZ,KGLE
15960,KGLE,SALE
15960,SALE,KWAE
15960,KWAE,NDAE
15960,NDAE,ABKA
15960,ABKA,BDC
15960,BDC,HWH
16001,MAS,AJJ
16001,AJJ,KPD
16001,KPD,GYM
16001,GYM,JTJ
16001,JTJ,SA
16001,SA,RASP
16001,RASP,NMKL
16001,NMKL,MONR
16001,MONR,KRR
16001,KRR,DG
16001,DG,API
16001,API,ODC
16001,ODC,CHPT
16001,CHPT,PLNI
16002,PLNI,CHPT
16002,CHPT,ODC
16002,ODC,API
16002,API,DG
16002,DG,KRR
16002,KRR,MONR
16002,MONR,NMKL
16002,NMKL,RASP
16002,RASP,SA
16002,SA,JTJ
16002,JTJ,GYM
16002,GYM,KPD
16002,KPD,AJJ
16002,AJJ,PER
16002,PER,MAS
16021,MAS,TRL
16021,TRL,AJJ
16021,AJJ,AVN
16021,AVN,SHU
16021,SHU,WJR
16021,WJR,KPD
16021,KPD,AB
16021,AB,JTJ
16021,JTJ,KPN
16021,KPN,BWT
16021,BWT,WFD
16021,WFD,KJM
16021,KJM,BNCE
16021,BNCE,BNC
16021,BNC,SBC
16021,SBC,KGI
16021,KGI,BID
16021,BID,RMGM
16021,RMGM,CPT
16021,CPT,MAD
16021,MAD,MYA
16021,MYA,PANP
16021,PANP,MYS
16022,MYS,PANP
16022,PANP,MYA
16022,MYA,MAD
16022,MAD,CPT
16022,CPT,RMGM
16022,RMGM,KGI
16022,KGI,SBC
16022,SBC,BNC
16022,BNC,KJM
16022,KJM,WFD
16022,WFD,BWT
16022,BWT,KPN
16022,KPN,JTJ
16022,JTJ,AB
16022,AB,KPD
16022,KPD,WJR
16022,WJR,SHU
16022,SHU,AVN
16022,AVN,AJJ
16022,AJJ,TRL
16022,TRL,PER
16022,PER,MAS
16031,MAS,SPE
16031,SPE,NYP
16031,NYP,GDR
16031,GDR,NLR
16031,NLR,BTTR
16031,BTTR,KVZ
16031,KVZ,SKM
16031,SKM,OGL
16031,OGL,CLX
16031,CLX,BPP
16031,BPP,NDO
16031,NDO,TEL
16031,TEL,NGNT
16031,NGNT,BZA
16031,BZA,MDR
16031,MDR,KMT
16031,KMT,DKJ
16031,DKJ,MABD
16031,MABD,KDM
16031,KDM,WL
16031,WL,JMKT
16031,JMKT,PDPL
16031,PDPL,RDM
16031,RDM,MCI
16031,MCI,BPA
16031,BPA,SKZR
16031,SKZR,BPQ
16031,BPQ,CD
16031,CD,MJRI
16031,MJRI,WRR
16031,WRR,HGT
16031,HGT,SEGM
16031,SEGM,NGP
16031,NGP,PAR
16031,PAR,MTY
16031,MTY,AMLA
16031,AMLA,BZU
16031,BZU,GDYA
16031,GDYA,ET
16031,ET,BPL
16031,BPL,BINA
16031,BINA,BAB
16031,BAB,JHS
16031,JHS,GWL
16031,GWL,MRA
16031,MRA,AGC
16031,AGC,MTJ
16031,MTJ,FDB
16031,FDB,TKD
16031,TKD,OKA
16031,OKA,NZM
16031,NZM,NDLS
16031,NDLS,SSB
16031,SSB,BGZ
16031,BGZ,ROK
16031,ROK,JIND
16031,JIND,NRW
16031,NRW,TUN
16031,TUN,JHL
16031,JHL,LHA
16031,LHA,SFM
16031,SFM,SAG
16031,SAG,DUI
16031,DUI,MET
16031,MET,AHH
16031,AHH,QRP
16031,QRP,LDH
16031,LDH,PHR
16031,PHR,PGW
16031,PGW,JRC
16031,JRC,TDO
16031,TDO,DZA
16031,DZA,MEX
16031,MEX,CHKB
16031,CHKB,KTHU
16031,KTHU,SMBX
16031,SMBX,JAT
16032,JAT,SMBX
16032,SMBX,KTHU
16032,KTHU,CHKB
16032,CHKB,MEX
16032,MEX,DZA
16032,DZA,TDO
16032,TDO,JRC
16032,JRC,PGW
16032,PGW,PHR
16032,PHR,LDH
16032,LDH,QRP
16032,QRP,AHH
16032,AHH,MET
16032,MET,DUI
16032,DUI,SAG
16032,SAG,SFM
16032,SFM,LHA
16032,LHA,JHL
16032,JHL,TUN
16032,TUN,NRW
16032,NRW,UCA
16032,UCA,BZO
16032,BZO,JIND
16032,JIND,JNA
16032,JNA,ROK
16032,ROK,BGZ
16032,BGZ,SSB
16032,SSB,NDLS
16032,NDLS,NZM
16032,NZM,FDB
16032,FDB,MTJ
16032,MTJ,AGC
16032,AGC,MRA
16032,MRA,GWL
16032,GWL,JHS
16032,JHS,BAB
16032,BAB,BINA
16032,BINA,BPL
16032,BPL,ET
16032,ET,GDYA
16032,GDYA,BZU
16032,BZU,AMLA
16032,AMLA,MTY
16032,MTY,PAR
16032,PAR,NGP
16032,NGP,SEGM
16032,SEGM,HGT
16032,HGT,WRR
16032,WRR,MJRI
16032,MJRI,CD
16032,CD,BPQ
16032,BPQ,SKZR
16032,SKZR,BPA
16032,BPA,MCI
16032,MCI,RDM
16032,RDM,PDPL
16032,PDPL,JMKT
16032,JMKT,WL
16032,WL,KDM
16032,KDM,MABD
16032,MABD,DKJ
16032,DKJ,KMT
16032,KMT,MDR
16032,MDR,BZA
16032,BZA,NGNT
16032,NGNT,TEL
16032,TEL,NDO
16032,NDO,BPP
16032,BPP,CLX
16032,CLX,OGL
16032,OGL,SKM
16032,SKM,KVZ
16032,KVZ,BTTR
16032,BTTR,NLR
16032,NLR,GDR
16032,GDR,NYP
16032,NYP,SPE
16032,SPE,MAS
16041,MAS,AJJ
16041,AJJ,KPD
16041,KPD,JTJ
16041,JTJ,SA
16041,SA,ED
16041,ED,TUP
16041,TUP,CBE
16041,CBE,PTJ
16041,PTJ,PGT
16041,PGT,OTP
16041,OTP,WKI
16041,WKI,PNQ
16041,PNQ,TCR
16041,TCR,IJK
16041,IJK,CKI
16041,CKI,DINR
16041,DINR,AFK
16041,AFK,AWY
16041,AWY,IPL
16041,IPL,ERN
16041,ERN,ERS
16041,ERS,TUVR
16041,TUVR,SRTL
16041,SRTL,ALLP
16042,ALLP,SRTL
16042,SRTL,TUVR
16042,TUVR,ERS
16042,ERS,ERN
16042,ERN,AWY
16042,AWY,AFK
16042,AFK,DINR
16042,DINR,CKI
16042,CKI,IJK
16042,IJK,TCR
16042,TCR,PNQ
16042,PNQ,WKI
16042,WKI,OTP
16042,OTP,PGT
16042,PGT,PTJ
16042,PTJ,CBE
16042,CBE,TUP
16042,TUP,ED
16042,ED,SA
16042,SA,JTJ
16042,JTJ,KPD
16042,KPD,AJJ
16042,AJJ,AVD
16042,AVD,PER
16042,PER,MAS
16053,MAS,TRL
16053,TRL,AJJ
16053,AJJ,TRT
16053,TRT,EKM
16053,EKM,PUT
16053,PUT,RU
16053,RU,TPTY
16054,TPTY,RU
16054,RU,PUT
16054,PUT,EKM
16054,EKM,TRT
16054,TRT,AJJ
16054,AJJ,TRL
16054,TRL,PER
16054,PER,MAS
16057,MAS,TRL
16057,TRL,AJJ
16057,AJJ,TRT
16057,TRT,EKM
16057,EKM,PUT
16057,PUT,RU
16057,RU,TPTY
16058,TPTY,RU
16058,RU,PUT
16058,PUT,EKM
16058,EKM,TRT
16058,TRT,AJJ
16058,AJJ,TRL
16058,TRL,PER
16058,PER,MAS
16093,MAS,SPE
16093,SPE,NYP
16093,NYP,GDR
16093,GDR,NLR
16093,NLR,BTTR
16093,BTTR,KVZ
16093,KVZ,SKM
16093,SKM,OGL
16093,OGL,CLX
16093,CLX,BPP
16093,BPP,NDO
16093,NDO,TEL
16093,TEL,NGNT
16093,NGNT,BZA
16093,BZA,KMT
16093,KMT,DKJ
16093,DKJ,MABD
16093,MABD,KDM
16093,KDM,WL
16093,WL,JMKT
16093,JMKT,PDPL
16093,PDPL,RDM
16093,RDM,MCI
16093,MCI,BPA
16093,BPA,SKZR
16093,SKZR,BPQ
16093,BPQ,CD
16093,CD,WRR
16093,WRR,HGT
16093,HGT,SEGM
16093,SEGM,NGP
16093,NGP,PAR
16093,PAR,MTY
16093,MTY,AMLA
16093,AMLA,BZU
16093,BZU,GDYA
16093,GDYA,ET
16093,ET,BPL
16093,BPL,BINA
16093,BINA,LAR
16093,LAR,JHS
16093,JHS,ORAI
16093,ORAI,CNB
16093,CNB,LKO
16094,LJN,CNB
16094,CNB,ORAI
16094,ORAI,JHS
16094,JHS,LAR
16094,LAR,BINA
16094,BINA,BPL
16094,BPL,ET
16094,ET,GDYA
16094,GDYA,BZU
16094,BZU,AMLA
16094,AMLA,MTY
16094,MTY,PAR
16094,PAR,NGP
16094,NGP,SEGM
16094,SEGM,HGT
16094,HGT,WRR
16094,WRR,MJRI
16094,MJRI,CD
16094,CD,BPQ
16094,BPQ,SKZR
16094,SKZR,BPA
16094,BPA,MCI
16094,MCI,RDM
16094,RDM,PDPL
16094,PDPL,JMKT
16094,JMKT,WL
16094,WL,KDM
16094,KDM,MABD
16094,MABD,DKJ
16094,DKJ,KMT
16094,KMT,BZA
16094,BZA,NGNT
16094,NGNT,TEL
16094,TEL,NDO
16094,NDO,BPP
16094,BPP,CLX
16094,CLX,OGL
16094,OGL,SKM
16094,SKM,KVZ
16094,KVZ,BTTR
16094,BTTR,NLR
16094,NLR,GDR
16094,GDR,NYP
16094,NYP,SPE
16094,SPE,MAS
16101,MS,TBM
16101,TBM,CGL
16101,CGL,MLMR
16101,MLMR,VM
16101,VM,CUPJ
16101,CUPJ,CDM
16101,CDM,SY
16101,SY,MV
16101,MV,KMU
16101,KMU,TJ
16101,TJ,TPJ
16101,TPJ,PDKT
16101,PDKT,CTND
16101,CTND,KKDI
16101,KKDI,DKO
16101,DKO,KAL
16101,KAL,SVGA
16101,SVGA,MNM
16101,MNM,PMK
16101,PMK,RMD
16101,RMD,MMM
16101,MMM,PBM
16101,PBM,RMM
16102,RMM,PBM
16102,PBM,MMM
16102,MMM,RMD
16102,RMD,PMK
16102,PMK,MNM
16102,MNM,SVGA
16102,SVGA,KAL
16102,KAL,DKO
16102,DKO,KKDI
16102,KKDI,CTND
16102,CTND,PDKT
16102,PDKT,TPJ
16102,TPJ,TJ
16102,TJ,KMU
16102,KMU,MV
16102,MV,SY
16102,SY,CDM
16102,CDM,CUPJ
16102,CUPJ,VM
16102,VM,MLMR
16102,MLMR,CGL
16102,CGL,TBM
16102,TBM,MBM
16102,MBM,MS
16105,MS,TBM
16105,TBM,CGL
16105,CGL,MLMR
16105,MLMR,VM
16105,VM,TDPR
16105,TDPR,CDM
16105,CDM,SY
16105,SY,MV
16105,MV,KMU
16105,KMU,PML
16105,PML,TJ
16105,TJ,TPJ
16105,TPJ,DG
16105,DG,KQN
16105,KQN,MDU
16105,MDU,VPT
16105,VPT,SRT
16105,SRT,CVP
16105,CVP,MEJ
16105,MEJ,TEN
16105,TEN,SDNR
16105,SDNR,SVV
16105,SVV,NZT
16105,NZT,KZB
16105,KZB,ANY
16105,ANY,KZY
16105,KZY,TCN
16106,TCN,KZY
16106,KZY,ANY
16106,ANY,KZB
16106,KZB,NZT
16106,NZT,SVV
16106,SVV,SDNR
16106,SDNR,TEN
16106,TEN,MEJ
16106,MEJ,CVP
16106,CVP,SRT
16106,SRT,VPT
16106,VPT,MDU
16106,MDU,KQN
16106,KQN,DG
16106,DG,TPJ
16106,TPJ,TJ
16106,TJ,PML
16106,PML,KMU
16106,KMU,MV
16106,MV,SY
16106,SY,CDM
16106,CDM,TDPR
16106,TDPR,VM
16106,VM,MLMR
16106,MLMR,CGL
16106,CGL,TBM
16106,TBM,MS
16125,MS,GDR
16125,GDR,NLR
16125,NLR,BZA
16125,BZA,KMT
16125,KMT,WL
16125,WL,BPQ
16125,BPQ,WR
16125,WR,BD
16125,BD,AK
16125,AK,BSL
16125,BSL,JL
16125,JL,NDB
16125,NDB,ST
16125,ST,BRC
16125,BRC,ADI
16125,ADI,MSH
16125,MSH,PNU
16125,PNU,ABR
16125,ABR,SOH
16125,SOH,FA
16125,FA,MJ
16125,MJ,PMY
16125,PMY,LUNI
16125,LUNI,JU
16126,JU,LUNI
16126,LUNI,PMY
16126,PMY,MJ
16126,MJ,FA
16126,FA,SOH
16126,SOH,ABR
16126,ABR,PNU
16126,PNU,MSH
16126,MSH,ADI
16126,ADI,BRC
16126,BRC,ST
16126,ST,NDB
16126,NDB,JL
16126,JL,BSL
16126,BSL,AK
16126,AK,BD
16126,BD,WR
16126,WR,BPQ
16126,BPQ,WL
16126,WL,BZA
16126,BZA,NLR
16126,NLR,GDR
16126,GDR,MS
16127,MS,TBM
16127,TBM,CGL
16127,CGL,MLMR
16127,MLMR,TMV
16127,TMV,VM
16127,VM,VRI
16127,VRI,PNDM
16127,PNDM,ALU
16127,ALU,SRGM
16127,SRGM,TPJ
16127,TPJ,MPA
16127,MPA,DG
16127,DG,KON
16127,KON,MDU
16127,MDU,VPT
16127,VPT,SRT
16127,SRT,CVP
16127,CVP,MEJ
16127,MEJ,TEN
16127,TEN,NNN
16127,NNN,VLY
16127,VLY,AAY
16127,AAY,NCJ
16127,NCJ,ERL
16127,ERL,KZT
16127,KZT,NYY
16127,NYY,TVC
16127,TVC,CRY
